feed_id,agency,country,n_bus_trips,n_travel_times,n_distinct_travel_times,median_travel_time_s,temporal_resolution_s,share_travel_times_whole_minute,share_stop_times_whole_minute,timepoint_status,approximate_share,share_timepoints_whole_minute,share_approx_whole_minute,interpolation_basis,n_approx_testable,share_approx_on_line,n_timepoints_testable,share_timepoints_on_line,n_control_modes,has_control_baseline,bus_peak_to_peak_s,segregated_peak_to_peak_s,bus_exceeds_own_control
mdb-852,Tri-Valley Transit,US,227,2640,312,87.0,1.0,0.15606060606060607,0.41672473867595816,declared,0.5909407665505226,0.9838160136286201,0.024174528301886794,distance,1655,0.9335347432024169,19,1.0,0,False,0.7392473118279568,,
mdb-854,Azienda Trasporti Automobilistici Pubblici delle Province di Biella e Vercelli (ATAP),IT,980,25251,18,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,4.919811320754717,,
mdb-855,Trenord,IT,837,4266,44,540.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,0.6890756302521013,1.9770833333333333,False
mdb-857,Augsburger Verkehrs- und Tarifverbund (AVV),DE,517,7460,14,120.0,60.0,0.9997319034852546,0.9997653683716565,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-858,Ver­kehrs­ver­bund Groß­raum Nürn­berg (VGN),DE,29597,476302,74,60.0,60.0,0.9990741168418357,0.999388690957881,not_declared,,,,,0,,0,,3,True,1.1151894274216978,6.024368432819137,False
mdb-861,BIOKOM,HU,1800,37017,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.3195488721804507,,
mdb-862,Weekendbus,HU,98,1793,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-864,Turku,FI,4345,178917,369,54.0,1.0,0.01995338620701219,0.1465551095209006,declared,0.8375185443755999,0.8073178919100369,0.01836487489743022,distance,150734,0.3260976289357411,5696,0.01913623595505618,0,False,4.873363890498079,,
mdb-865,Helsingin seudun liikenne (HSL),FI,3187,91956,7,120.0,60.0,1.0,1.0,declared,0.8891049211706039,1.0,1.0,distance,0,,0,,3,True,8.559286839415963,11.344079000505268,False
mdb-866,Tampereen joukkoliikenne (JOLI),FI,5056,160784,299,56.0,1.0,0.02266394666135934,0.23737254972897032,declared,0.9087483192542614,0.9346504559270516,0.16735560494973958,stopcount,125492,0.01882191693494406,570,0.005263157894736842,1,True,5.380601294282938,0.4017857142857143,True
mdb-867,Waltti - Jyväskylä,FI,1742,54236,12,60.0,60.0,1.0,1.0,declared,0.970902567688776,1.0,1.0,distance,0,,0,,0,False,7.393713401834051,,
mdb-868,Kuopio,FI,1417,41102,25,60.0,10.0,0.9488346065884872,0.9268786545176553,declared,0.9103080642162028,0.981571066574522,0.9214898542829906,distance,3392,0.02240566037735849,0,,0,False,4.707871583047887,,
mdb-869,Waltti - Oulu,FI,2196,95216,264,57.0,1.0,0.019807595362124012,0.16503100234057405,declared,0.9591939391450746,1.0,0.1295097231289532,distance,30404,0.040093408762005,0,,0,False,3.594484964550566,,
mdb-873,Yamanashi,JP,1356,40410,18,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-874,Aomori City Bus,JP,878,22007,10,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.6666666666666667,,
mdb-881,AMA Department of Transport,GH,554,10777,663,87.0,1.0,0.01670223624385265,0.11485532815808046,not_declared,,,,,0,,0,,0,False,,,
mdb-883,South Clackamas Transportation District,US,84,1515,7,60.0,60.0,1.0,1.0,declared,0.7632575757575758,1.0,1.0,distance,0,,0,,0,False,0.0,,
mdb-885,Fort Worth Transit Authority,US,1922,61959,252,54.0,1.0,0.026921028422021015,0.1733222710978225,declared,0.8428014589627589,1.0,0.019131113133602037,distance,40798,0.3088876905730673,0,,0,False,0.40201394268009294,,
mdb-886,San Joaquin Regional Transit District (RTD),US,1365,21945,316,82.0,1.0,0.06056049213943951,0.2952824694234129,declared,0.7885015392295532,1.0,0.10625725440540255,distance,9112,0.46005267778753295,0,,0,False,2.446836268754077,,
mdb-887,Szegedi Közlekedési Társaság,HU,1440,28631,3,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,0.16115702479338842,0.6517590936195587,False
mdb-888,Aix en Bus,FR,2232,48618,14,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.173123067060425,,
mdb-892,Àrea Metropolitana de Barcelona (AMB),ES,7032,228798,333,72.0,1.0,0.020223078873067072,0.13083577153033965,not_declared,,,,,0,,0,,0,False,0.6580357882429145,,
mdb-893,Azienda Napoletana Mobilità,IT,9794,136542,732,64.0,1.0,0.10335281451860966,0.38396566805160726,not_declared,,,,,0,,0,,2,True,15.817322457196958,14.773258706467663,True
mdb-895,ARST SpA - Trasporti Regionali Della Sardegna,IT,4510,68486,56,120.0,60.0,0.9981748094501066,0.9970068468378585,not_declared,,,,,0,,0,,1,True,0.0,0.0,False
mdb-896,Azienda Trasporti di Messina (ATM),IT,969,49,4,300.0,180.0,1.0,1.0,declared,0.8923884514435696,1.0,1.0,stopcount,0,,0,,1,False,,0.3368983957219251,
mdb-899,Cortland County Public Transportation,US,86,851,130,229.0,2.0,0.099882491186839,0.2643312101910828,declared,0.9830148619957537,1.0,0.25161987041036715,distance,0,,0,,0,False,0.0,,
mdb-9,Empresa de Transportes e Transito de Belo Horizonte (BHTRANS),BR,24369,1333907,471,46.0,1.0,0.010062920428485644,0.03154758749845409,declared,0.9820608293139698,1.0,0.013856999898804772,distance,0,,0,,0,False,0.1947190869526085,,
mdb-90,Fresno Area Express (FAX),US,1432,64466,251,63.0,1.0,0.02187199453975739,0.17109775713982214,declared,0.8459437312209779,0.9997044917257684,0.02019875865532953,distance,44788,0.3775564883450924,0,,0,False,6.034086173544378,,
mdb-900,TBO Offenburg,AT,3076,46013,35,60.0,60.0,0.9999782670114967,0.9995990859158882,not_declared,,,,,0,,0,,2,True,2.1382950990615224,9.583333333333334,False
mdb-902,GRTC Transit System,US,1900,70023,258,53.0,1.0,0.024906102280679205,0.17001515509642257,declared,0.8442222932858752,1.0,0.016864572868459625,distance,59695,0.11964151101432281,0,,0,False,1.6638775960417258,,
mdb-903,Asheville Rides Transit,US,708,16157,149,44.0,1.0,0.023024076251779414,0.1685739697598577,declared,0.8542543729617551,1.0,0.026723120705212745,distance,14022,0.9660533447439738,0,,0,False,0.0,,
mdb-905,Huntington Area Rapid Transit (HART),US,110,1113,9,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.2222222222222223,,
mdb-906,VOLZ,DE,2754,42968,22,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,3.3567381626871717,6.076923076923077,False
mdb-907,Sunbus Rockhampton,AU,182,3573,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,13.043478260869565,,
